Index,DOI
609,https://doi.org/10.1016/j.toxicon.2007.06.023
610,https://doi.org/10.1016/j.toxicon.2007.06.023
614,https://doi.org/10.1016/s0167-4838(00)00191-6
615,https://doi.org/10.1016/s0167-4838(00)00191-6
616,https://doi.org/10.1016/s0167-4838(00)00191-6
617,https://doi.org/10.1016/s0167-4838(00)00191-6
618,https://doi.org/10.1016/s0167-4838(00)00191-6
619,https://doi.org/10.1016/s0167-4838(00)00191-6
620,https://doi.org/10.1016/s0167-4838(00)00191-6
621,https://doi.org/10.1016/s0167-4838(00)00191-6
622,https://doi.org/10.1016/s0167-4838(00)00191-6
624,https://doi.org/10.4049/jimmunol.172.5.3070
625,https://doi.org/10.4049/jimmunol.172.5.3070
626,https://doi.org/10.4049/jimmunol.172.5.3070
627,https://doi.org/10.1096/fj.06-6075com
640,https://doi.org/10.1126/science.233.4761.341
641,https://doi.org/10.1126/science.233.4761.341
642,https://doi.org/10.1126/science.233.4761.341
643,https://doi.org/10.1016/0014-5793(88)81007-x
644,https://doi.org/10.1016/s0014-5793(98)01057-6
645,https://doi.org/10.1016/s0167-4838(00)00191-6
646,https://doi.org/10.1016/s0167-4838(00)00191-6
647,https://doi.org/10.1016/s0167-4838(00)00191-6
648,https://doi.org/10.1016/s0167-4838(00)00191-6
649,https://doi.org/10.1016/s0167-4838(00)00191-6
650,https://doi.org/10.1016/s0167-4838(00)00191-6
651,https://doi.org/10.1016/s0167-4838(00)00191-6
652,https://doi.org/10.1016/s0167-4838(00)00191-6
653,https://doi.org/10.1016/s0167-4838(00)00191-6
654,https://doi.org/10.1016/s0167-4838(00)00191-6
655,https://doi.org/10.1016/s0167-4838(00)00191-6
656,https://doi.org/10.1016/s0167-4838(00)00191-6
657,https://doi.org/10.1016/s0167-4838(00)00191-6
658,https://doi.org/10.1016/j.peptides.2005.11.021
659,https://doi.org/10.1042/0264-6021:3590035
660,https://doi.org/10.1046/j.1432-1327.2000.01074.x
661,https://doi.org/10.1046/j.1432-1327.2000.01074.x
662,https://doi.org/10.1046/j.1432-1327.2000.01074.x
675,https://doi.org/10.1128/AAC.45.10.2695-2702.2001
682,https://doi.org/10.1016/j.bbrc.2003.11.045
683,https://doi.org/10.1016/j.bbrc.2003.11.045
685,https://doi.org/10.1016/s0014-5793(99)01097-2
686,https://doi.org/10.1016/s0014-5793(99)01097-2
687,https://doi.org/10.1016/s0014-5793(99)01097-2
693,https://doi.org/10.1016/s0006-291x(03)00999-9
695,https://doi.org/10.1002/rcm.429
696,https://doi.org/10.1002/rcm.429
697,https://doi.org/10.1002/rcm.429
698,https://doi.org/10.1002/rcm.429
699,https://doi.org/10.1002/rcm.429
700,https://doi.org/10.1002/rcm.429
701,https://doi.org/10.1002/rcm.429
702,https://doi.org/10.1002/rcm.429
703,https://doi.org/10.1002/rcm.429
704,https://doi.org/10.1002/rcm.429
705,https://doi.org/10.1002/rcm.429
707,https://doi.org/10.1021/ja0584875
708,https://doi.org/10.1074/jbc.271.36.21808
709,https://doi.org/10.1074/jbc.271.36.21808
712,https://doi.org/10.1074/jbc.271.47.29537
714,https://doi.org/10.1021/jf0402227
722,https://doi.org/10.1016/j.peptides.2007.09.017
728,https://doi.org/10.1073/pnas.96.16.8913
732,https://doi.org/10.1074/jbc.M511108200
733,https://doi.org/10.1074/jbc.M511108200
734,https://doi.org/10.1074/jbc.M511108200
735,https://doi.org/10.1074/jbc.M511108200
745,https://doi.org/10.1021/bi035400o
746,https://doi.org/10.1021/bi035400o
748,https://doi.org/10.1016/j.peptides.2006.11.010
749,https://doi.org/10.1016/j.peptides.2006.11.010
751,https://doi.org/10.1016/j.peptides.2006.11.010
752,https://doi.org/10.1016/j.peptides.2006.11.010
753,https://doi.org/10.1016/j.peptides.2006.11.010
762,https://doi.org/10.1016/j.bbrc.2006.06.168
767,https://doi.org/10.1128/AEM.69.3.1589-1597.2003
771,https://doi.org/10.1074/jbc.M200511200
772,https://doi.org/10.1074/jbc.M200511200
773,https://doi.org/10.1074/jbc.M200511200
774,https://doi.org/10.1074/jbc.M200511200
775,https://doi.org/10.1074/jbc.M200511200
776,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
777,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
778,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
779,https://doi.org/10.1080/00365549850161557
780,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
782,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
783,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
784,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
785,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
786,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
787,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
788,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
789,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
790,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
791,https://doi.org/10.1128/AAC.47.8.2464-2470.2003
794,https://doi.org/10.1016/s0196-9781(00)00316-8
807,https://doi.org/10.1016/j.molimm.2007.11.007
808,https://doi.org/10.1016/j.molimm.2006.09.031
811,https://doi.org/10.1111/j.1432-1033.1996.t01-1-00516.x
812,https://doi.org/10.1021/bi035400o
813,https://doi.org/10.1016/j.bbapap.2003.09.004
814,https://doi.org/10.1016/j.bbapap.2003.09.004
815,https://doi.org/10.1016/j.bbapap.2003.09.004
816,https://doi.org/10.1034/j.1399-3011.2001.00947.x
817,https://doi.org/10.1034/j.1399-3011.2001.00947.x
818,https://doi.org/10.1034/j.1399-3011.2001.00947.x
819,https://doi.org/10.1034/j.1399-3011.2001.00947.x
820,https://doi.org/10.1034/j.1399-3011.2001.00947.x
821,https://doi.org/10.1034/j.1399-3011.2001.00947.x
822,https://doi.org/10.1016/s0167-0115(00)00107-5
823,https://doi.org/10.1016/s0167-0115(00)00107-5
824,https://doi.org/10.1016/s0167-0115(00)00107-5
825,https://doi.org/10.1016/s0167-0115(00)00107-5
826,https://doi.org/10.1016/s0167-0115(00)00107-5
827,https://doi.org/10.1016/s0167-0115(00)00107-5
828,https://doi.org/10.1016/s0167-0115(00)00107-5
829,https://doi.org/10.1016/s0167-0115(00)00107-5
832,https://doi.org/10.1128/AAC.00155-07
833,https://doi.org/10.1016/j.ibmb.2007.10.009
834,https://doi.org/10.1016/j.ibmb.2007.10.009
835,https://doi.org/10.1016/j.ibmb.2007.10.009
836,https://doi.org/10.1016/j.ibmb.2007.10.009
837,https://doi.org/10.1016/j.ibmb.2007.10.009
838,https://doi.org/10.1016/j.ibmb.2007.10.009
839,https://doi.org/10.1016/j.ibmb.2007.10.009
845,https://doi.org/10.1128/AEM.68.8.3830-3840.2002
850,https://doi.org/10.1046/j.1365-2672.1998.00451.x
853,https://doi.org/10.1128/jb.178.12.3585-3593.1996
864,https://doi.org/10.1128/aem.58.2.572-577.1992
865,https://doi.org/10.1034/j.1399-3011.2003.00090.x
870,https://doi.org/10.1016/j.regpep.2006.08.007
871,https://doi.org/10.1016/j.regpep.2006.08.007
876,https://doi.org/10.2108/zsj.25.487
879,https://doi.org/10.1016/j.peptides.2008.03.009
880,https://doi.org/10.1016/j.peptides.2008.03.009
881,https://doi.org/10.1016/j.peptides.2008.03.009
882,https://doi.org/10.1016/j.peptides.2008.03.009
883,https://doi.org/10.1016/j.cbpb.2007.10.002
884,https://doi.org/10.1034/j.1399-3011.2003.00090.x
885,https://doi.org/10.1034/j.1399-3011.2003.00090.x
886,https://doi.org/10.1034/j.1399-3011.2003.00090.x
887,https://doi.org/10.1034/j.1399-3011.2003.00090.x
894,https://doi.org/10.1016/j.peptides.2008.06.008
895,https://doi.org/10.1016/j.peptides.2008.06.008
896,https://doi.org/10.1016/j.peptides.2008.06.008
897,https://doi.org/10.1016/j.peptides.2008.05.008
898,https://doi.org/10.1016/j.peptides.2008.05.008
899,https://doi.org/10.1016/j.peptides.2008.05.008
901,https://doi.org/10.1021/pr0702666
902,https://doi.org/10.1021/pr0702666
903,https://doi.org/10.1021/pr0702666
904,https://doi.org/10.1021/pr0702666
905,https://doi.org/10.1021/pr0702666
912,https://doi.org/10.1074/jbc.272.39.24480
913,https://doi.org/10.1074/jbc.272.39.24480
914,https://doi.org/10.1016/s0014-5793(02)03474-9
923,https://doi.org/10.1016/s0965-1748(01)00066-2
924,https://doi.org/10.1046/j.1365-2583.2002.00372.x
925,https://doi.org/10.1046/j.1365-2583.2002.00372.x
927,https://doi.org/10.1093/oxfordjournals.jbchem.a135315
928,https://doi.org/10.1139/m86-141
929,https://doi.org/10.1016/j.ijfoodmicro.2009.10.021
941,https://doi.org/10.1016/j.bbrc.2006.06.168
942,https://doi.org/10.1016/j.bbrc.2006.06.168
943,https://doi.org/10.1016/j.bbrc.2006.06.168
944,https://doi.org/10.1016/j.bbrc.2006.06.168
945,https://doi.org/10.1016/j.bbrc.2006.06.168
946,https://doi.org/10.1016/j.bbrc.2006.06.168
947,https://doi.org/10.1016/j.bbrc.2006.06.168
948,https://doi.org/10.1016/j.bbrc.2006.06.168
949,https://doi.org/10.1016/j.bbrc.2006.06.168
950,https://doi.org/10.1016/j.peptides.2008.06.017
951,https://doi.org/10.1016/j.peptides.2008.06.017
952,https://doi.org/10.1016/j.peptides.2008.06.017
954,https://doi.org/10.1016/j.peptides.2008.06.017
955,https://doi.org/10.1016/j.peptides.2008.06.017
958,https://doi.org/10.1016/s0167-4838(98)00202-7
959,https://doi.org/10.1016/j.peptides.2008.06.017
961,https://doi.org/10.1016/s0167-4838(98)00202-7
962,https://doi.org/10.1016/s0167-4838(98)00202-7
966,https://doi.org/10.1016/s0167-4838(98)00202-7
967,https://doi.org/10.1016/s0167-4838(98)00202-7
969,https://doi.org/10.1016/j.peptides.2007.05.001
970,https://doi.org/10.1016/j.peptides.2007.05.001
971,https://doi.org/10.1016/j.peptides.2007.05.001
973,https://doi.org/10.1016/j.peptides.2004.11.002
974,https://doi.org/10.1016/j.peptides.2004.11.002
975,https://doi.org/10.1016/j.peptides.2004.11.002
976,https://doi.org/10.1016/j.peptides.2008.06.017
977,https://doi.org/10.1038/82436
978,https://doi.org/10.1016/s0022-2836(02)01103-8
981,https://doi.org/10.1104/pp.102.016626
983,https://doi.org/10.1007/BF00021194
986,https://doi.org/10.1016/j.dci.2007.06.002
987,https://doi.org/10.1016/j.dci.2007.06.002
989,https://doi.org/10.1111/j.1432-1033.1994.tb18974.x
992,https://doi.org/10.1016/s0014-5793(98)01060-6
993,https://doi.org/10.1016/s0014-5793(98)01060-6
994,https://doi.org/10.1128/aem.58.5.1417-1422.1992
995,https://doi.org/10.1046/j.1365-2672.2001.01429.x
996,https://doi.org/10.1271/bbb.67.1616
999,https://doi.org/10.1128/AEM.68.11.5704-5710.2002
1000,https://doi.org/10.1186/1471-2180-6-36
1009,https://doi.org/10.1074/jbc.M602168200
1010,https://doi.org/10.1074/jbc.M602168200
1011,https://doi.org/10.1074/jbc.M602168200
1012,https://doi.org/10.1074/jbc.M602168200
1013,https://doi.org/10.1074/jbc.M602168200
1014,https://doi.org/10.1074/jbc.M602168200
1015,https://doi.org/10.1074/jbc.M602168200
1016,https://doi.org/10.1074/jbc.M602168200
1017,https://doi.org/10.1074/jbc.M602168200
1018,https://doi.org/10.1074/jbc.M602168200
1019,https://doi.org/10.1074/jbc.M602168200
1020,https://doi.org/10.1074/jbc.M602168200
1026,https://doi.org/10.1021/np9803878
1027,https://doi.org/10.1021/np9803878
1028,https://doi.org/10.1021/np9803878
1029,https://doi.org/10.1021/np9803878
1030,https://doi.org/10.1021/np9803878
1031,https://doi.org/10.1021/np9803878
1032,https://doi.org/10.1021/np9803878
1034,https://doi.org/10.1006/jmbi.1999.3383
1035,https://doi.org/10.1006/jmbi.1999.3383
1036,https://doi.org/10.1006/jmbi.1999.3383
1037,https://doi.org/10.1006/jmbi.1999.3383
1038,https://doi.org/10.1006/jmbi.1999.3383
1039,https://doi.org/10.1006/jmbi.1999.3383
1040,https://doi.org/10.1006/jmbi.1999.3383
1041,https://doi.org/10.1006/jmbi.1999.3383
1042,https://doi.org/10.1006/jmbi.1999.3383
1043,https://doi.org/10.1006/jmbi.1999.3383
1044,https://doi.org/10.1006/jmbi.1999.3383
1045,https://doi.org/10.1006/jmbi.1999.3383
1046,https://doi.org/10.1006/jmbi.1999.3383
1047,https://doi.org/10.1006/jmbi.1999.3383
1048,https://doi.org/10.1006/jmbi.1999.3383
1049,https://doi.org/10.1006/jmbi.1999.3383
1050,https://doi.org/10.1006/jmbi.1999.3383
1055,https://doi.org/10.1074/jbc.M501737200
1056,https://doi.org/10.1074/jbc.M501737200
1057,https://doi.org/10.1074/jbc.M501737200
1058,https://doi.org/10.1074/jbc.M501737200
1059,https://doi.org/10.1021/np990432r
1060,https://doi.org/10.1021/np990432r
1061,https://doi.org/10.1021/np990432r
1062,https://doi.org/10.1021/np990432r
1063,https://doi.org/10.1042/BJ20060627
1064,https://doi.org/10.1042/BJ20060627
1065,https://doi.org/10.1042/BJ20060627
1066,https://doi.org/10.1042/BJ20060627
1067,https://doi.org/10.1042/BJ20060627
1068,https://doi.org/10.1042/BJ20060627
1069,https://doi.org/10.1042/BJ20060627
1070,https://doi.org/10.1042/BJ20060627
1071,https://doi.org/10.1042/BJ20060627
1072,https://doi.org/10.1042/BJ20060627
1073,https://doi.org/10.1042/BJ20060627
1074,https://doi.org/10.1042/BJ20060627
1075,https://doi.org/10.1042/BJ20060627
1076,https://doi.org/10.1021/np070393g
1077,https://doi.org/10.1021/np070393g
1078,https://doi.org/10.1021/np070393g
1079,https://doi.org/10.1021/np070393g
1080,https://doi.org/10.1021/np070393g
1081,https://doi.org/10.1105/tpc.105.034678
1082,https://doi.org/10.1105/tpc.105.034678
1083,https://doi.org/10.1105/tpc.105.034678
1084,https://doi.org/10.1105/tpc.105.034678
1085,https://doi.org/10.1105/tpc.105.034678
1086,https://doi.org/10.1105/tpc.105.034678
1087,https://doi.org/10.1105/tpc.105.034678
1088,https://doi.org/10.1105/tpc.105.034678
1089,https://doi.org/10.1105/tpc.105.034678
1090,https://doi.org/10.1105/tpc.105.034678
1091,https://doi.org/10.1105/tpc.105.034678
1092,https://doi.org/10.1105/tpc.105.034678
1093,https://doi.org/10.1105/tpc.105.034678
1094,https://doi.org/10.1105/tpc.105.034678
1095,https://doi.org/10.1105/tpc.105.034678
1096,https://doi.org/10.1105/tpc.105.034678
1097,https://doi.org/10.1105/tpc.105.034678
1098,https://doi.org/10.1105/tpc.105.034678
1099,https://doi.org/10.1105/tpc.105.034678
1100,https://doi.org/10.1105/tpc.105.034678
1101,https://doi.org/10.1105/tpc.105.034678
1102,https://doi.org/10.1105/tpc.105.034678
1103,https://doi.org/10.1105/tpc.105.034678
1104,https://doi.org/10.1105/tpc.105.034678
1105,https://doi.org/10.1105/tpc.105.034678
1106,https://doi.org/10.1105/tpc.105.034678
1107,https://doi.org/10.1002/cbic.200700097
1108,https://doi.org/10.1002/cbic.200700097
1109,https://doi.org/10.1002/cbic.200700097
1110,https://doi.org/10.1002/cbic.200700097
1111,https://doi.org/10.1002/cbic.200700097
1112,https://doi.org/10.1002/cbic.200700097
1113,https://doi.org/10.1002/cbic.200700097
1114,https://doi.org/10.1002/cbic.200700097
1115,https://doi.org/10.1002/cbic.200700097
1116,https://doi.org/10.1016/j.phytochem.2007.10.023
1117,https://doi.org/10.1016/j.phytochem.2007.10.023
1118,https://doi.org/10.1016/j.phytochem.2007.10.023
1119,https://doi.org/10.1016/j.phytochem.2007.10.023
1120,https://doi.org/10.1016/j.phytochem.2007.10.023
1121,https://doi.org/10.1016/j.phytochem.2007.10.023
1122,https://doi.org/10.1016/j.phytochem.2007.10.023
1123,https://doi.org/10.1016/j.phytochem.2007.10.023
1124,https://doi.org/10.1016/j.phytochem.2007.10.023
1125,https://doi.org/10.1016/j.phytochem.2007.10.023
1126,https://doi.org/10.1016/j.phytochem.2007.10.023
1127,https://doi.org/10.1016/j.peptides.2010.03.002
1130,https://doi.org/10.1016/S0022-2836(02)00368-6
1133,https://doi.org/10.1002/cbic.200700097
1138,https://doi.org/10.1016/s0003-2697(03)00114-3
1139,https://doi.org/10.1016/s0003-2697(03)00114-3
1155,https://doi.org/10.1128/aem.61.12.4459-4463.1995
1160,https://doi.org/10.1126/science.282.5386.121
1185,https://doi.org/10.1128/aem.61.3.1061-1067.1995
1192,https://doi.org/10.1007/s00792-003-0335-6
1196,https://doi.org/10.1111/j.1574-6968.2007.00673.x
1198,https://doi.org/10.1099/mic.0.28794-0
1199,https://doi.org/10.1128/AEM.02265-06
1202,https://doi.org/10.1271/bbb.64.2420
1209,https://doi.org/10.1016/j.peptides.2004.03.016
1210,https://doi.org/10.1016/j.peptides.2004.03.016
1211,https://doi.org/10.1016/j.peptides.2004.03.016
1215,https://doi.org/10.1016/j.bbrc.2004.05.141
1216,https://doi.org/10.1016/j.bbrc.2004.05.141
1217,https://doi.org/10.1016/j.bbrc.2004.05.141
1218,https://doi.org/10.1016/j.bbrc.2004.05.141
1219,https://doi.org/10.1016/j.bbrc.2004.05.141
1220,https://doi.org/10.1016/j.bbrc.2004.05.141
1221,https://doi.org/10.1016/j.bbrc.2004.05.141
1222,https://doi.org/10.1016/j.bbrc.2004.05.141
1226,https://doi.org/10.1002/prot.340010305
1238,https://doi.org/10.1371/journal.pone.0003217
1242,https://doi.org/10.1016/j.peptides.2008.08.007
1243,https://doi.org/10.1016/j.peptides.2008.08.007
1244,https://doi.org/10.1016/j.peptides.2008.08.007
1245,https://doi.org/10.1074/jbc.M709103200
1252,https://doi.org/10.1016/j.regpep.2003.12.003
1253,https://doi.org/10.1016/j.regpep.2003.12.003
1254,https://doi.org/10.1016/j.regpep.2003.12.003
1255,https://doi.org/10.1016/j.regpep.2003.12.003
1256,https://doi.org/10.1016/j.regpep.2003.12.003
1257,https://doi.org/10.1016/j.regpep.2003.12.003
1268,https://doi.org/10.1002/cbic.200800476
1270,https://doi.org/10.1016/s1570-9639(02)00432-6
1271,https://doi.org/10.1016/s1570-9639(02)00432-6
1272,https://doi.org/10.1016/s1570-9639(02)00432-6
1273,https://doi.org/10.1016/s1570-9639(02)00432-6
1274,https://doi.org/10.1016/s1570-9639(02)00432-6
1275,https://doi.org/10.1016/s1570-9639(02)00432-6
1277,https://doi.org/10.1515/bchm.1997.378.9.989
1278,https://doi.org/10.1515/bchm.1997.378.9.989
1279,https://doi.org/10.1515/bchm.1997.378.9.989
1280,https://doi.org/10.1515/bchm.1997.378.9.989
1288,https://doi.org/10.1110/ps.24401
1290,https://doi.org/10.1074/mcp.M600334-MCP200
1291,https://doi.org/10.1074/mcp.M600334-MCP200
1292,https://doi.org/10.1074/mcp.M600334-MCP200
1293,https://doi.org/10.1074/mcp.M600334-MCP200
1294,https://doi.org/10.1074/mcp.M600334-MCP200
1295,https://doi.org/10.1074/mcp.M600334-MCP200
1296,https://doi.org/10.1074/mcp.M600334-MCP200
1297,https://doi.org/10.1074/mcp.M600334-MCP200
1298,https://doi.org/10.1074/mcp.M600334-MCP200
1299,https://doi.org/10.1074/mcp.M600334-MCP200
1300,https://doi.org/10.1074/mcp.M600334-MCP200
1301,https://doi.org/10.1074/mcp.M600334-MCP200
1302,https://doi.org/10.1074/mcp.M600334-MCP200
1303,https://doi.org/10.1074/mcp.M600334-MCP200
1304,https://doi.org/10.1074/mcp.M600334-MCP200
1305,https://doi.org/10.1074/mcp.M600334-MCP200
1306,https://doi.org/10.1074/mcp.M600334-MCP200
1307,https://doi.org/10.1074/mcp.M600334-MCP200
1308,https://doi.org/10.1074/mcp.M600334-MCP200
1309,https://doi.org/10.1074/mcp.M600334-MCP200
1310,https://doi.org/10.1074/mcp.M600334-MCP200
1311,https://doi.org/10.1074/mcp.M600334-MCP200
1312,https://doi.org/10.1074/mcp.M600334-MCP200
1313,https://doi.org/10.1074/mcp.M600334-MCP200
1314,https://doi.org/10.1002/bip.20193
1320,https://doi.org/10.1016/j.ijantimicag.2005.10.013
1321,https://doi.org/10.1016/j.ijantimicag.2005.10.013
1322,https://doi.org/10.1016/j.ijantimicag.2005.10.013
1326,https://doi.org/10.1128/AAC.00542-08
1333,https://doi.org/10.1016/j.bbamem.2008.09.018
1334,https://doi.org/10.1016/j.bbamem.2008.09.018
1335,https://doi.org/10.1016/j.bbamem.2008.09.018
1336,https://doi.org/10.1016/j.bbamem.2008.09.018
1337,https://doi.org/10.1016/j.bbamem.2008.09.018
1338,https://doi.org/10.1074/jbc.274.36.25330
1344,https://doi.org/10.1016/j.peptides.2008.10.016
1345,https://doi.org/10.1016/j.peptides.2008.10.016
1346,https://doi.org/10.1016/j.peptides.2008.10.016
1347,https://doi.org/10.1016/j.peptides.2008.10.016
1348,https://doi.org/10.1016/j.peptides.2008.10.016
1349,https://doi.org/10.1016/j.peptides.2007.05.001
1350,https://doi.org/10.1016/j.peptides.2007.05.001
1351,https://doi.org/10.1016/j.peptides.2007.05.001
1352,https://doi.org/10.1002/psc.1101
1353,https://doi.org/10.1002/psc.1101
1354,https://doi.org/10.1016/j.peptides.2008.03.013
1364,https://doi.org/10.1073/pnas.94.21.11502
1365,https://doi.org/10.1073/pnas.94.21.11502
1367,https://doi.org/10.1016/s0965-1748(03)00008-0
1368,https://doi.org/10.1016/s0965-1748(03)00008-0
1369,https://doi.org/10.1016/s0965-1748(03)00008-0
1370,https://doi.org/10.1002/arch.10091
1371,https://doi.org/10.4049/jimmunol.182.1.507
1374,https://doi.org/10.1042/BJ20031429
1375,https://doi.org/10.1042/BJ20031429
1377,https://doi.org/10.1042/BJ20070747
1382,https://doi.org/10.1016/s0167-4838(98)00202-7
1383,https://doi.org/10.1016/s0167-4838(98)00202-7
1384,https://doi.org/10.1016/s0167-4838(98)00202-7
1385,https://doi.org/10.1016/s0167-4838(98)00202-7
1389,https://doi.org/10.1016/j.peptides.2006.04.007
1390,https://doi.org/10.1016/j.peptides.2006.04.007
1391,https://doi.org/10.1016/j.peptides.2006.04.007
1392,https://doi.org/10.1016/j.peptides.2006.04.007
1393,https://doi.org/10.1016/j.peptides.2005.07.007
1394,https://doi.org/10.1016/j.peptides.2005.07.007
1395,https://doi.org/10.1016/j.peptides.2005.07.007
1396,https://doi.org/10.1016/j.peptides.2005.07.007
1397,https://doi.org/10.1111/j.1365-2672.2008.03996.x
1398,https://doi.org/10.1111/j.1365-2672.2008.03996.x
1399,https://doi.org/10.1111/j.1365-2672.2008.03996.x
1401,https://doi.org/10.1016/j.peptides.2008.04.005
1402,https://doi.org/10.1016/j.peptides.2008.04.005
1403,https://doi.org/10.1016/j.peptides.2008.04.005
1411,https://doi.org/10.1016/j.toxicon.2009.02.018
1412,https://doi.org/10.1016/j.toxicon.2009.02.018
1413,https://doi.org/10.1016/j.toxicon.2009.02.018
1414,https://doi.org/10.1016/j.toxicon.2009.02.018
1415,https://doi.org/10.1016/j.toxicon.2009.02.018
1416,https://doi.org/10.1016/j.toxicon.2009.02.018
1417,https://doi.org/10.1016/j.toxicon.2009.02.018
1418,https://doi.org/10.1016/j.toxicon.2008.06.017
1419,https://doi.org/10.1016/j.toxicon.2008.06.017
1420,https://doi.org/10.1016/j.toxicon.2008.06.017
1421,https://doi.org/10.1016/j.toxicon.2008.06.017
1422,https://doi.org/10.1016/j.toxicon.2008.06.017
1423,https://doi.org/10.1016/j.toxicon.2008.06.017
1424,https://doi.org/10.1016/j.toxicon.2008.06.017
1425,https://doi.org/10.1016/j.toxicon.2008.06.017
1426,https://doi.org/10.1016/j.toxicon.2008.06.017
1427,https://doi.org/10.1016/j.toxicon.2008.06.017
1428,https://doi.org/10.1016/j.toxicon.2008.06.017
1429,https://doi.org/10.1016/j.toxicon.2008.06.017
1430,https://doi.org/10.1016/j.toxicon.2008.06.017
1431,https://doi.org/10.1016/j.toxicon.2008.06.017
1432,https://doi.org/10.1016/j.toxicon.2008.06.017
1433,https://doi.org/10.1016/j.toxicon.2008.06.017
1435,https://doi.org/10.1016/j.dci.2004.05.003
1436,https://doi.org/10.1016/j.dci.2004.05.003
1437,https://doi.org/10.1016/j.cca.2004.08.019
1438,https://doi.org/10.1016/j.cca.2004.08.019
1439,https://doi.org/10.1016/j.cca.2004.08.019
1440,https://doi.org/10.1016/j.cca.2004.08.019
1441,https://doi.org/10.1016/j.cca.2004.08.019
1442,https://doi.org/10.1016/j.cca.2004.08.019
1443,https://doi.org/10.1016/j.cca.2004.08.019
1444,https://doi.org/10.1016/j.biochi.2009.01.007
1445,https://doi.org/10.1016/j.biochi.2009.01.007
1446,https://doi.org/10.1016/j.biochi.2009.01.007
1447,https://doi.org/10.1016/j.biochi.2009.01.007
1448,https://doi.org/10.1016/j.peptides.2009.04.021
1449,https://doi.org/10.1016/j.peptides.2009.04.021
1450,https://doi.org/10.1016/j.peptides.2009.04.021
1451,https://doi.org/10.1016/j.peptides.2009.04.021
1452,https://doi.org/10.1016/j.ijantimicag.2008.11.010
1453,https://doi.org/10.1016/j.ijantimicag.2008.11.010
1454,https://doi.org/10.1016/j.ijantimicag.2008.11.010
1455,https://doi.org/10.1002/arch.20308
1456,https://doi.org/10.1016/j.peptides.2009.03.004
1457,https://doi.org/10.1016/j.peptides.2009.03.004
1458,https://doi.org/10.1016/j.peptides.2009.03.004
1459,https://doi.org/10.1016/j.peptides.2009.03.004
1460,https://doi.org/10.1016/j.peptides.2009.03.004
1461,https://doi.org/10.1016/j.peptides.2009.03.004
1462,https://doi.org/10.1016/j.peptides.2009.03.004
1464,https://doi.org/10.1002/cbic.200900133
1465,https://doi.org/10.1002/cbic.200900133
1466,https://doi.org/10.1002/cbic.200900133
1474,https://doi.org/10.1002/psc.2611
1479,https://doi.org/10.1016/j.febslet.2008.06.015
1480,https://doi.org/10.1016/j.febslet.2008.06.015
1481,https://doi.org/10.1038/ni1060
1482,https://doi.org/10.1038/ni1060
1483,https://doi.org/10.1038/ni1060
1484,https://doi.org/10.1038/ni1060
1485,https://doi.org/10.1038/ni1060
1486,https://doi.org/10.1038/ni1060
1487,https://doi.org/10.1038/ni1060
1488,https://doi.org/10.1038/ni1060
1489,https://doi.org/10.1038/ni1060
1490,https://doi.org/10.1038/ni1060
1491,https://doi.org/10.1038/ni1060
1494,https://doi.org/10.1111/j.1432-1033.1986.tb09933.x
1495,https://doi.org/10.1016/j.peptides.2009.07.011
1496,https://doi.org/10.1016/j.peptides.2009.07.011
1497,https://doi.org/10.1016/j.peptides.2009.07.011
1498,https://doi.org/10.1016/j.peptides.2009.07.011
1499,https://doi.org/10.1016/j.peptides.2009.07.011
1500,https://doi.org/10.1016/j.peptides.2009.07.011
1501,https://doi.org/10.1016/j.peptides.2009.07.011
1502,https://doi.org/10.1016/j.peptides.2009.07.011
1503,https://doi.org/10.1016/j.peptides.2005.11.021
1504,https://doi.org/10.1016/j.peptides.2009.07.011
1505,https://doi.org/10.1016/j.peptides.2009.07.011
1506,https://doi.org/10.1016/j.peptides.2009.07.011
1507,https://doi.org/10.1007/s00425-007-0507-1
1508,https://doi.org/10.1016/j.toxicon.2009.07.040
1509,https://doi.org/10.1016/j.toxicon.2009.07.040
1510,https://doi.org/10.1128/AEM.00730-09
1511,https://doi.org/10.1128/AAC.01436-08
1522,https://doi.org/10.1074/jbc.271.48.30493
1523,https://doi.org/10.1042/0264-6021:3610221
1524,https://doi.org/10.1042/BJ20050218
1525,https://doi.org/10.1042/BJ20050218
1526,https://doi.org/10.1042/BJ20050218
1528,https://doi.org/10.1002/psc.1195
1529,https://doi.org/10.1002/psc.1195
1530,https://doi.org/10.1002/psc.1195
1531,https://doi.org/10.1007/s00018-009-0194-0
1533,https://doi.org/10.1074/jbc.M109.097204
1534,https://doi.org/10.1111/j.1742-4658.2010.07580.x
